id,title,release_date,genres,original_language,vote_average,vote_count,popularity,production_companies,vote_category,new_budget
155,The Dark Knight,7/14/2008,"['Drama', 'Action', 'Crime', 'Thriller']",English,8.5,29634,81.582,"['DC Comics', 'Legendary Pictures', 'Syncopy', 'Isobel Griffiths', 'Warner Bros. Pictures']",good,19.03586638
330457,Frozen II,11/20/2019,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",English,7.3,8830,76.433,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",good,18.82614585
807356,Watcher,6/3/2022,"['Mystery', 'Thriller', 'Horror']",English,6.6,537,62.76,"['Imagenation Abu Dhabi FZ', 'Lost City', 'Spooky Pictures', 'AGC Studios']",good,15.42494847
10195,Thor,4/21/2011,"['Adventure', 'Fantasy', 'Action']",English,6.8,19566,81.847,['Marvel Studios'],good,18.82614585
4935,Howl's Moving Castle,9/9/2004,"['Fantasy', 'Animation', 'Adventure']",Japanese,8.4,8251,70.927,"['Studio Ghibli', 'dentsu Music And Entertainment', 'Mitsubishi', 'Nippon Television Network Corporation', 'Tohokushinsha Film Corporation', 'Tokuma Shoten', 'd-rights', 'Walt Disney Pictures']",good,16.99356439
1049233,Lesson Plan,11/23/2022,"['Action', 'Crime']",Polish,6.3,130,67.384,Company X,good,12.82125828
589754,The Last Warrior: Root of Evil,1/1/2021,"['Fantasy', 'Adventure', 'Comedy']",Russian,6.9,129,66.286,"['Yellow, Black & White', 'The Walt Disney Company CIS', 'Cinema Fund', 'Russia-1']",good,15.94374226
101299,The Hunger Games: Catching Fire,11/15/2013,"['Adventure', 'Action', 'Science Fiction']",English,7.4,15792,77.616,"['Lionsgate', 'Color Force']",good,18.68304501
818648,Love at First Kiss,3/3/2023,"['Romance', 'Comedy']",Spanish,6.3,131,77.486,['Zeta Studios'],good,12.82125828
755812,"Miraculous World: New York, United HeroeZ",12/18/2020,"['Animation', 'TV Movie', 'Fantasy', 'Action']",French,8.2,980,65.248,"['Zagtoon', 'Method Animation', 'Toei Animation', 'SAMG Animation', 'Norman Studio Works', 'The Walt Disney Company France', 'TF1', 'Mediawan', 'Télé-Québec', 'Fantawild Animation', 'Gloob']",good,12.82125828
803114,The Requin,1/28/2022,"['Thriller', 'Horror']",English,5,289,62.98,"['Film Bridge International', 'Paper Street Pictures', 'Saban Films']",bad,15.95557672
648579,The Unbearable Weight of Massive Talent,4/20/2022,"['Action', 'Comedy', 'Crime']",English,6.8,1242,77.336,"['Saturn Films', 'Burr! Productions']",good,17.21670794
284053,Thor: Ragnarok,10/24/2017,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Comedy']",English,7.6,19046,74.685,['Marvel Studios'],good,19.00846741
379686,Space Jam: A New Legacy,7/8/2021,"['Family', 'Animation', 'Comedy', 'Science Fiction']",English,6.9,3588,57.449,"['Warner Animation Group', 'SpringHill Entertainment', 'Proximity Media', 'Warner Bros. Pictures']",good,18.90248942
1025169,The Trapped 13: How We Survived The Thai Cave,10/5/2022,['Documentary'],Thai,6.8,28,78.337,Company X,good,12.82125828
1015724,Trick or Treat Scooby-Doo!,10/4/2022,"['Adventure', 'Mystery', 'Comedy', 'Animation', 'Family']",English,7.3,147,61.983,"['Warner Bros. Animation', 'Hanna-Barbera Productions']",good,12.82125828
38234,Undisputed III: Redemption,5/22/2010,"['Action', 'Thriller']",English,7.5,747,74.297,"['Undisputed 3 Productions', 'Nu Image']",good,14.91412285
1015963,High Heat,12/16/2022,"['Action', 'Thriller', 'Crime', 'Comedy']",English,5.9,74,64.589,"['BondIt Media Capital', 'Buffalo 8 Productions', 'Lucky 13 Productions']",bad,12.82125828
934287,The Last Client,6/20/2022,"['Thriller', 'Crime']",Danish,7.5,89,67.257,['Deluca Film'],good,12.82125828
1070629,The Awkward Weekend,1/19/2023,"['Comedy', 'Drama', 'Romance']",Dutch,5.4,10,117.649,Company X,bad,12.82125828
12,Finding Nemo,5/30/2003,"['Animation', 'Family']",English,7.8,17623,68.898,['Pixar'],good,18.35880534
928015,Dracula: The Original Living Vampire,1/28/2022,"['Horror', 'Fantasy', 'Thriller']",English,5.4,73,66.821,"['The Asylum', 'The Global Asylum, LLC.']",bad,12.82125828
345940,The Meg,8/9/2018,"['Action', 'Science Fiction', 'Horror']",English,6.2,6386,83.626,"['Apelles Entertainment', 'Gravity Pictures', 'di Bonaventura Pictures', 'Flagship Entertainment Group', 'Maeday Productions', 'Warner Bros. Pictures']",good,18.82614585
9552,The Exorcist,12/26/1973,['Horror'],English,7.7,6958,64.234,"['Hoya Productions', 'Warner Bros. Pictures']",good,16.52356076
105905,Naked Rashomon,7/4/1973,"['Drama', 'Romance']",Japanese,6.7,3,86.173,['Nikkatsu Corporation'],good,12.82125828
1015602,Welcome to the Club,9/8/2022,"['Animation', 'Comedy']",English,6.6,149,57.03,"['Gracie Films', '20th Television', '20th Television Animation']",good,12.82125828
615457,Nobody,3/18/2021,"['Action', 'Crime', 'Thriller']",English,8.1,5816,63.359,"['87North Productions', 'Odenkirk Provissiero Entertainment', 'Eighty Two Films']",good,16.6487239
1008640,Golden Escape,8/5/2022,"['Drama', 'Crime']",Chinese,6.7,3,72.144,Company X,good,12.82125828
38365,Grown Ups,6/24/2010,['Comedy'],English,6.4,5394,72.441,"['Columbia Pictures', 'Relativity Media', 'Sony Pictures', 'Happy Madison Productions']",good,18.19753719
1105283,My Teacher Ate My Friend,3/29/2023,"['Adventure', 'Horror', 'Comedy', 'Family']",Spanish,6.5,21,69.278,Company X,good,12.82125828
896485,Overdose,11/4/2022,['Action'],French,6.6,145,54.239,"['Gaumont', 'Amazon Studios']",good,12.82125828
589761,Chernobyl: Abyss,4/15/2021,"['Drama', 'History', 'Adventure', 'Action', 'Fantasy', 'Mystery']",Russian,6.2,430,63.15,"['Non-Stop Productions', 'DK Entertainment', 'Central Partnership', 'KIT Film Studio']",good,16.02378497
18785,The Hangover,6/2/2009,['Comedy'],English,7.3,15416,73.308,"['Legendary Pictures', 'Green Hat Films', 'Warner Bros. Pictures']",good,17.37085862
653858,Seitokai Yakuindomo the Movie 2,1/1/2021,"['Animation', 'Comedy']",Japanese,6.3,7,64.834,"['GoHands', 'Glovision', 'THE KLOCKWORX', 'King Records']",good,12.82125828
407439,Mary Magdalene,3/15/2018,"['Drama', 'History']",English,6.3,479,79.081,"['See-Saw Films', 'Porchlight Films', 'Universal Pictures International Production (UPIP)', 'Film4 Productions', 'Focus Features']",good,12.82125828
944152,Chokehold,4/21/2023,"['Thriller', 'Drama']",Turkish,5.6,26,66.367,['Ay Yapım'],bad,12.82125828
4247,Scary Movie,7/7/2000,['Comedy'],English,6.3,6135,59.494,"['Brad Grey Pictures', 'Gold/Miller Productions', 'Wayans Bros. Entertainment', 'Dimension Films']",good,16.75994954
632357,The Unholy,3/31/2021,"['Horror', 'Mystery']",English,6.7,1861,57.558,"['Ghost House Pictures', 'Screen Gems']",good,16.11809565
755566,Day Shift,8/12/2022,"['Action', 'Fantasy', 'Horror', 'Comedy']",English,6.9,1560,92.851,"['87Eleven', 'Impossible Dream Entertainment']",good,12.82125828
333339,Ready Player One,3/28/2018,"['Science Fiction', 'Adventure', 'Action']",English,7.6,13997,72.223,"['Amblin Entertainment', 'De Line Pictures', 'Warner Bros. Pictures', 'Dune Entertainment', 'Farah Films & Management', 'Reliance Entertainment', 'Village Roadshow Pictures']",good,18.98029653
44251,Dragon Ball Z: Broly – Second Coming,3/12/1994,"['Animation', 'Action', 'Science Fiction']",Japanese,6.7,563,64.505,"['Toei Company', 'Bird Studios', 'Toei Animation']",good,12.82125828
419430,Get Out,2/24/2017,"['Mystery', 'Thriller', 'Horror']",English,7.6,15601,63.985,"['Monkeypaw Productions', 'Blumhouse Productions', 'QC Entertainment']",good,15.31958795
929562,In the Forest,1/28/2022,"['Horror', 'Thriller']",English,6,31,60.94,['Vertical Entertainment'],bad,12.82125828
62211,Monsters University,6/19/2013,"['Animation', 'Family']",English,7,9668,64.217,"['Pixar', 'Walt Disney Pictures']",good,19.11382792
451048,Jungle Cruise,7/28/2021,"['Action', 'Adventure', 'Fantasy']",English,7.4,4958,69.24,"['Walt Disney Pictures', 'Seven Bucks Productions', 'Davis Entertainment', 'Flynn Picture Company', 'TSG Entertainment', 'Zaftig Films']",good,19.11382792
516806,Last Sentinel,3/17/2023,"['Science Fiction', 'Thriller', 'Drama']",English,6.2,32,67.719,"['Allfilm', 'Sentinel Entertainment', 'Kick Film', 'CrossDay Productions', 'Stigma Films', 'Tallifornia']",good,12.82125828
593643,The Menu,11/17/2022,"['Horror', 'Thriller', 'Comedy']",English,7.2,3075,65.439,"['Hyperobject Industries', 'Searchlight Pictures', 'Gary Sanchez Productions', 'TSG Entertainment']",good,17.37085862
532639,Pinocchio,9/7/2022,"['Fantasy', 'Adventure', 'Family']",English,6.5,1357,68.322,"['Walt Disney Pictures', 'Depth of Field', 'ImageMovers']",good,12.82125828
72190,World War Z,6/20/2013,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",English,6.8,14026,74.792,"['GK Films', 'Paramount', 'Hemisphere Media Capital', '2DUX²', 'Apparatus Productions', 'Latina Pictures', 'Skydance Media', 'Plan B Entertainment']",good,19.11382792
759175,The Princess,6/16/2022,"['Fantasy', 'Action']",English,6.9,664,61.435,"['20th Century Studios', 'Original Film']",good,12.82125828
68726,Pacific Rim,7/11/2013,"['Action', 'Science Fiction', 'Adventure']",English,6.9,11277,63.622,"['Double Dare You Productions', 'Legendary Pictures']",good,19.00846741
207703,Kingsman: The Secret Service,12/13/2014,"['Crime', 'Comedy', 'Action', 'Adventure']",English,7.6,15296,75.169,"['20th Century Fox', 'Marv Films', 'Cloudy Productions', 'TSG Entertainment']",good,18.20995971
946927,Life and Death in the Warehouse,3/7/2022,['Drama'],English,5.7,6,61.087,['BBC'],bad,12.82125828
765,Evil Dead II,3/13/1987,"['Horror', 'Comedy', 'Fantasy']",English,7.6,2631,61.843,"['Rosebud Releasing Corporation', 'Renaissance Pictures', 'Dino De Laurentiis Company']",good,15.06827353
4234,Scream 3,2/3/2000,"['Horror', 'Mystery']",English,6,2970,65.271,"['Craven-Maddalena Films', 'Dimension Films', 'Konrad Pictures']",bad,17.50439001
464052,Wonder Woman 1984,12/16/2020,"['Action', 'Adventure', 'Fantasy']",English,6.5,7573,63.782,"['Warner Bros. Pictures', 'The Stone Quarry', 'DC Films', 'Atlas Entertainment']",good,19.11382792
855263,A Thousand and One,3/31/2023,['Drama'],English,7,17,67.505,"['Sight Unseen Pictures', 'Makeready', 'Hillman Grad Productions']",good,12.82125828
705996,Decision to Leave,6/29/2022,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",Korean,7.4,702,64.607,"['Moho Film', 'CJ Entertainment']",good,12.82125828
297802,Aquaman,12/7/2018,"['Action', 'Adventure', 'Fantasy']",English,6.9,12600,67.202,"['Warner Bros. Pictures', 'The Safran Company', 'DC Films']",good,18.89068437
150540,Inside Out,6/9/2015,"['Animation', 'Family', 'Adventure', 'Drama', 'Comedy']",English,7.9,18986,62.145,"['Pixar', 'Walt Disney Pictures']",good,18.98029653
24021,The Twilight Saga: Eclipse,6/23/2010,"['Adventure', 'Fantasy', 'Drama', 'Romance']",English,6.2,8046,71.554,"['Summit Entertainment', 'Temple Hill Entertainment', 'Imprint Entertainment', 'Maverick Films', 'Sunswept Entertainment']",good,18.03501826
522402,Finch,11/4/2021,"['Science Fiction', 'Drama', 'Adventure']",English,8,2884,63.485,"['Amblin Entertainment', 'ImageMovers', 'Misher Films', 'Reliance Entertainment']",good,14.73180129
601796,Alienoid,7/20/2022,"['Science Fiction', 'Action', 'Fantasy', 'Adventure']",Korean,7.2,119,61.061,['Caper Film'],good,17.01245467
499338,I Believe,6/6/2019,"['Family', 'Drama']",English,7,66,59.729,['Screen Savers Entertainment'],good,12.82125828
135397,Jurassic World,6/12/2015,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",English,6.7,19031,62.284,"['Amblin Entertainment', 'Universal Pictures']",good,18.82614585
337401,Mulan,9/4/2020,"['Adventure', 'Fantasy', 'Drama', 'Action']",English,6.9,6125,59.74,"['Walt Disney Pictures', 'China Film Group Corporation', 'Good Fear', 'Jason T. Reed Productions']",good,19.11382792
696806,The Adam Project,3/11/2022,"['Adventure', 'Science Fiction']",English,7.1,3566,69.909,"['Skydance Media', 'Maximum Effort', '21 Laps Entertainment']",good,18.56910075
373571,Godzilla: King of the Monsters,5/29/2019,"['Science Fiction', 'Action']",English,6.7,5321,65.06,"['Legendary Pictures', 'Huahua Media', 'TOHO']",good,18.951309
420818,The Lion King,7/12/2019,"['Adventure', 'Drama', 'Family', 'Animation']",English,7.1,9089,60.21,"['Walt Disney Pictures', 'Fairview Entertainment']",good,19.37619219
209112,Batman v Superman: Dawn of Justice,3/23/2016,"['Action', 'Adventure', 'Fantasy']",English,5.9,16728,72.84,"['Warner Bros. Pictures', 'RatPac Entertainment', 'DC Comics', 'Atlas Entertainment', 'Cruel & Unusual Films', 'DC Entertainment']",bad,19.33697148
726684,Miraculous World: Shanghai – The Legend of Ladydragon,5/15/2021,"['Animation', 'Fantasy', 'Action', 'TV Movie']",French,7.9,529,57.934,"['Zagtoon', 'Method Animation', 'SAMG Animation', 'Norman Studio Works', 'The Walt Disney Company France', 'TF1', 'Gloob', 'Télé-Québec', 'Fantawild Animation', 'Mediawan']",good,12.82125828
1038130,With the Years we have Left,12/9/2022,['Drama'],Spanish,5.7,9,64.796,Company X,bad,12.82125828
120,The Lord of the Rings: The Fellowship of the Ring,12/18/2001,"['Adventure', 'Fantasy', 'Action']",English,8.4,22627,74.296,"['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']",good,18.34811005
11224,Cinderella,2/22/1950,"['Family', 'Fantasy', 'Animation', 'Romance']",English,7,6054,73.639,['Walt Disney Productions'],good,14.88022129
370172,No Time to Die,9/29/2021,"['Adventure', 'Action', 'Thriller']",English,7.4,5198,78.313,"['Eon Productions', 'Metro-Goldwyn-Mayer', 'Universal Pictures']",good,19.33697148
72808,The Flesh,8/21/1991,"['Drama', 'Romance']",Italian,5.3,35,69.162,['M.M.D. Rome'],bad,12.82125828
833425,No Exit,2/25/2022,"['Thriller', 'Mystery']",English,7,911,59.622,"['20th Century Studios', 'Flitcraft']",good,12.82125828
341174,Fifty Shades Darker,2/8/2017,"['Drama', 'Romance']",English,6.5,7148,64.946,"['Universal Pictures', 'Perfect World Pictures', 'Michael De Luca Productions', 'dentsu', 'Fuji Television Network', 'Perfect World Pictures']",good,17.82284374
366672,Paws of Fury: The Legend of Hank,7/14/2022,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Western']",English,6.8,229,54.12,"['Flying Tigers Entertainment', 'Aniventure', 'HB Wink Animation', 'Cinesite Animation', 'Align', 'GFM Animation', 'Nickelodeon Movies', 'Brooksfilms Ltd.', 'Mass Animation', 'Blazing Productions']",good,17.62217305
111,Scarface,12/9/1983,"['Action', 'Crime', 'Drama']",English,8.2,10305,66.451,['Universal Pictures'],good,17.03438638
843269,Eureka: Eureka Seven Hi-Evolution,11/26/2021,"['Animation', 'Drama', 'Adventure', 'Science Fiction']",Japanese,6.5,10,67.876,"['BONES', 'Bandai Namco Arts', 'Bandai Namco Sevens', 'Hakuhodo DY Music & Pictures', 'Sammy', 'MBS']",good,12.82125828
581726,Infinite,9/9/2021,"['Science Fiction', 'Action', 'Thriller']",English,6.6,1379,58.491,"['di Bonaventura Pictures', 'Closest to the Hole Productions', 'Leverage Entertainment', 'Paramount', 'New Republic Pictures']",good,12.82125828
126963,Dragon Ball Z: Battle of Gods,3/30/2013,"['Animation', 'Action', 'Science Fiction']",Japanese,6.8,1347,65.753,"['Bandai Namco Games', 'Toei Animation', 'Fuji Television Network', 'Shueisha', 'Fox International Productions', 'Toei Company', 'Bandai Visual', '20th Century Fox', '20th Century Fox Animation']",good,12.82125828
317442,The Last: Naruto the Movie,12/6/2014,"['Action', 'Romance', 'Animation']",Japanese,7.8,1657,64.252,['Aniplex'],good,13.71442091
82690,Wreck-It Ralph,11/1/2012,"['Family', 'Animation', 'Comedy', 'Adventure']",English,7.3,11276,56.186,"['Walt Disney Animation Studios', 'Walt Disney Pictures']",good,18.92145603
400160,The SpongeBob Movie: Sponge on the Run,8/14/2020,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']",English,7.5,2643,65.237,"['United Plankton Pictures', 'Nickelodeon Movies', 'Paramount Animation', 'Paramount', 'MRC', 'Mikros Image']",good,17.90985512
232672,Blended,5/21/2014,"['Comedy', 'Romance']",English,6.9,3082,58.96,"['Gulfstream Pictures', 'Happy Madison Productions', 'RatPac Entertainment']",good,17.50439001
146312,The Spiritual Love,11/26/1992,"['Horror', 'Fantasy']",cn,5.5,1,87.475,"['Lucky Star (H.K.) Film Co.', 'Filmline Enterprises']",bad,12.82125828
105864,The Good Dinosaur,11/14/2015,"['Adventure', 'Animation', 'Family']",English,6.7,4997,59.442,['Pixar'],good,18.98029653
14161,2012,10/10/2009,"['Action', 'Adventure', 'Science Fiction']",English,5.8,11071,67.133,"['Columbia Pictures', 'Centropolis Entertainment', 'Farewell Productions', 'The Mark Gordon Company']",bad,19.11382792
47971,xXx: Return of Xander Cage,1/13/2017,"['Action', 'Adventure', 'Crime']",English,6.1,8385,81.736,"['Rox Productions', 'Revolution Studios', 'Maple Cage Productions', 'Huahua Media', 'Roth-Kirschenbaum Films', 'Shanghai Film Group', 'One Race', 'Paramount']",good,18.25816181
818422,Ritual,9/7/2022,['Thriller'],Dutch,7.1,52,63.296,"['Eyeworks', 'Vlaams Audiovisueel Fonds', 'Screen Flanders', 'Kinepolis Film Productions', 'Les Films du Fleuve', 'Phanta Film', 'Atlas International Film', 'screen.brussels']",good,12.82125828
1010821,Groot Takes a Bath,8/10/2022,"['Animation', 'Family', 'Comedy', 'Science Fiction']",English,7.1,275,61.167,['Marvel Studios'],good,12.82125828
916719,Code Name Banshee,7/1/2022,"['Action', 'Thriller']",English,6,94,67.268,"['Yale Productions', 'BondIt Media Capital', 'Buffalo 8 Productions']",bad,12.82125828
818647,Through My Window,2/4/2022,"['Drama', 'Romance']",Spanish,7.4,2608,81.113,['Nostromo Pictures'],good,12.82125828
760195,Separation,4/30/2021,"['Horror', 'Drama']",English,5.8,196,62.388,"['RainMaker Films', 'Yale Productions', 'The Machine Room', 'Post Film']",bad,12.82125828
27205,Inception,7/15/2010,"['Action', 'Science Fiction', 'Adventure']",English,8.4,33633,72.168,"['Legendary Pictures', 'Syncopy', 'Warner Bros. Pictures']",good,18.89068437
846993,"Goodbye, Don Glees!",2/18/2022,"['Animation', 'Adventure', 'Fantasy']",Japanese,6.6,17,59.604,"['Madhouse', 'KADOKAWA']",good,12.82125828
983282,The Artifice Girl,4/27/2023,"['Drama', 'Thriller', 'Science Fiction']",English,6.7,29,64.614,"['Paper Street Pictures', 'Last Resort Ideas', 'Blood Oath']",good,12.82125828
284052,Doctor Strange,10/25/2016,"['Action', 'Adventure', 'Fantasy']",English,7.4,20423,81.514,['Marvel Studios'],good,19.00846741
736732,Broker,6/8/2022,"['Drama', 'Comedy']",Korean,7.2,235,63.812,"['Zip Cinema', 'CJ ENM']",good,12.82125828
670327,Marudase Kintarou,12/11/2020,"['Romance', 'Comedy', 'Animation']",Japanese,6.3,3,59.324,['Seven'],good,12.82125828
800345,Carter,8/5/2022,"['Action', 'Thriller']",Korean,6.2,294,66.494,['Apeitda'],good,12.82125828
768744,My Hero Academia: World Heroes' Mission,8/6/2021,"['Animation', 'Action', 'Adventure', 'Science Fiction']",Japanese,7.6,400,64.44,"['BONES', 'TOHO', 'Yomiuri Telecasting Corporation', 'Shueisha', 'Nippon Television Network Corporation', 'dentsu', 'Sony Music Entertainment (Japan)', 'movic']",good,12.82125828
259693,The Conjuring 2,6/8/2016,"['Horror', 'Thriller']",English,7.3,7500,60.058,"['New Line Cinema', 'Dune Entertainment', 'The Safran Company', 'Evergreen Media Group', 'Atomic Monster']",good,17.50439001
